combo,score
13-19-25-32-35,0.01265755
13-19-27-32-35,0.01265755
13-21-25-27-32,0.01265755
13-21-25-27-35,0.01265755
13-21-25-32-35,0.01265755
13-21-27-32-35,0.01265755
13-25-27-32-35,0.01265755
19-21-25-27-32,0.01265755
19-21-25-27-35,0.01265755
19-21-25-32-35,0.01265755
19-21-27-32-35,0.01265755
19-25-27-32-35,0.01265755
21-25-27-32-35,0.01265755
10-17-24-27-30,0.01255629
10-17-24-27-33,0.01255629
10-17-24-27-37,0.01255629
10-17-24-30-33,0.01255629
10-17-24-30-37,0.01255629
10-17-24-33-37,0.01255629
10-17-27-30-33,0.01255629
10-17-27-30-37,0.01255629
10-17-27-33-37,0.01255629
10-17-30-33-37,0.01255629
10-24-27-30-33,0.01255629
10-24-27-30-37,0.01255629
10-24-27-33-37,0.01255629
10-24-30-33-37,0.01255629
10-27-30-33-37,0.01255629
17-24-27-30-33,0.01255629
17-24-27-30-37,0.01255629
17-24-27-33-37,0.01255629
17-24-30-33-37,0.01255629
17-27-30-33-37,0.01255629
08-09-13-14-24,0.01245584
08-09-13-14-32,0.01245584
08-09-13-14-34,0.01245584
08-09-13-24-32,0.01245584
08-09-13-24-34,0.01245584
08-09-13-32-34,0.01245584
08-09-14-24-32,0.01245584
08-09-14-24-34,0.01245584
08-09-14-32-34,0.01245584
08-09-24-32-34,0.01245584
08-13-14-24-32,0.01245584
08-13-14-24-34,0.01245584
08-13-14-32-34,0.01245584
08-13-24-32-34,0.01245584
09-13-14-24-32,0.01245584
09-13-14-24-34,0.01245584
09-13-14-32-34,0.01245584
09-13-24-32-34,0.01245584
09-14-24-32-34,0.01245584
13-14-24-32-34,0.01245584
04-09-20-28-30,0.01235619
04-09-20-28-34,0.01235619
04-09-20-28-35,0.01235619
04-09-20-30-34,0.01235619
04-09-20-30-35,0.01235619
04-09-20-34-35,0.01235619
04-09-28-30-35,0.01235619
04-09-28-34-35,0.01235619
04-09-30-34-35,0.01235619
04-20-28-30-34,0.01235619
04-20-28-30-35,0.01235619
04-20-28-34-35,0.01235619
04-20-30-34-35,0.01235619
04-28-30-34-35,0.01235619
09-20-28-30-34,0.01235619
09-20-28-30-35,0.01235619
09-20-28-34-35,0.01235619
09-20-30-34-35,0.01235619
09-28-30-34-35,0.01235619
20-28-30-34-35,0.01235619
03-07-13-15-17,0.01225734
03-07-13-15-21,0.01225734
03-07-13-15-30,0.01225734
03-07-13-17-21,0.01225734
03-07-13-17-30,0.01225734
03-07-13-21-30,0.01225734
03-07-15-17-21,0.01225734
03-07-15-17-30,0.01225734
03-07-15-21-30,0.01225734
03-07-17-21-30,0.01225734
03-13-15-17-21,0.01225734
03-13-15-17-30,0.01225734
03-13-15-21-30,0.01225734
03-13-17-21-30,0.01225734
03-15-17-21-30,0.01225734
07-13-15-17-21,0.01225734
07-13-15-17-30,0.01225734
07-13-15-21-30,0.01225734
07-13-17-21-30,0.01225734
07-15-17-21-30,0.01225734
13-15-17-21-30,0.01225734
07-10-14-16-20,0.01215928
07-10-14-16-30,0.01215928
07-10-14-16-31,0.01215928
07-10-14-20-30,0.01215928
07-10-14-20-31,0.01215928
07-10-14-30-31,0.01215928
07-10-16-20-30,0.01215928
07-10-16-20-31,0.01215928
07-10-16-30-31,0.01215928
07-10-20-30-31,0.01215928
07-14-16-20-30,0.01215928
07-14-16-20-31,0.01215928
07-14-16-30-31,0.01215928
07-14-20-30-31,0.01215928
07-16-20-30-31,0.01215928
10-14-16-20-30,0.01215928
10-14-16-20-31,0.01215928
10-14-16-30-31,0.01215928
10-14-20-30-31,0.01215928
10-16-20-30-31,0.01215928
14-16-20-30-31,0.01215928
03-04-12-17-32,0.01206201
03-04-12-17-34,0.01206201
03-04-12-17-36,0.01206201
03-04-12-32-34,0.01206201
03-04-12-32-36,0.01206201
03-04-12-34-36,0.01206201
03-04-17-32-34,0.01206201
03-04-17-32-36,0.01206201
03-04-17-34-36,0.01206201
03-04-32-34-36,0.01206201
03-12-17-32-36,0.01206201
03-12-17-34-36,0.01206201
03-12-32-34-36,0.01206201
03-17-32-34-36,0.01206201
04-12-17-32-34,0.01206201
04-12-17-32-36,0.01206201
04-12-17-34-36,0.01206201
04-12-32-34-36,0.01206201
04-17-32-34-36,0.01206201
12-17-32-34-36,0.01206201
01-15-20-23-25,0.01196551
01-15-20-23-31,0.01196551
01-15-20-23-32,0.01196551
01-15-20-25-31,0.01196551
01-15-20-25-32,0.01196551
01-15-20-31-32,0.01196551
01-15-23-25-31,0.01196551
01-15-23-25-32,0.01196551
01-15-23-31-32,0.01196551
01-15-25-31-32,0.01196551
01-20-23-25-31,0.01196551
01-20-23-25-32,0.01196551
01-20-23-31-32,0.01196551
01-20-25-31-32,0.01196551
01-23-25-31-32,0.01196551
15-20-23-25-31,0.01196551
15-20-23-31-32,0.01196551
15-20-25-31-32,0.01196551
15-23-25-31-32,0.01196551
20-23-25-31-32,0.01196551
05-07-11-19-24,0.01186979
05-07-11-19-27,0.01186979
05-07-11-19-30,0.01186979
05-07-11-24-27,0.01186979
05-07-11-24-30,0.01186979
05-07-11-27-30,0.01186979
05-07-19-24-27,0.01186979
05-07-19-24-30,0.01186979
05-07-19-27-30,0.01186979
05-11-19-24-27,0.01186979
05-11-19-24-30,0.01186979
05-11-19-27-30,0.01186979
05-11-24-27-30,0.01186979
05-19-24-27-30,0.01186979
07-11-19-24-27,0.01186979
07-11-19-24-30,0.01186979
07-11-19-27-30,0.01186979
07-11-24-27-30,0.01186979
11-19-24-27-30,0.01186979
02-04-08-23-26,0.01177483
02-04-08-23-27,0.01177483
02-04-08-23-32,0.01177483
02-04-08-26-27,0.01177483
02-04-08-26-32,0.01177483
02-04-08-27-32,0.01177483
02-04-23-26-27,0.01177483
02-04-23-26-32,0.01177483
02-04-23-27-32,0.01177483
02-04-26-27-32,0.01177483
02-08-23-26-27,0.01177483
02-08-23-26-32,0.01177483
02-08-23-27-32,0.01177483
02-08-26-27-32,0.01177483
02-23-26-27-32,0.01177483
04-08-23-26-27,0.01177483
04-08-23-26-32,0.01177483
04-08-23-27-32,0.01177483
08-23-26-27-32,0.01177483
04-08-24-28-30,0.01169862
10-12-15-23-28,0.01168063
10-12-15-23-30,0.01168063
10-12-15-23-35,0.01168063
10-12-15-28-30,0.01168063
10-12-15-28-35,0.01168063
10-12-15-30-35,0.01168063
10-12-23-28-30,0.01168063
10-12-23-28-35,0.01168063
10-12-23-30-35,0.01168063
10-15-23-28-30,0.01168063
10-15-23-28-35,0.01168063
10-15-23-30-35,0.01168063
10-15-28-30-35,0.01168063
10-23-28-30-35,0.01168063
12-15-23-28-30,0.01168063
12-15-23-28-35,0.01168063
12-15-23-30-35,0.01168063
12-15-28-30-35,0.01168063
12-23-28-30-35,0.01168063
15-23-28-30-35,0.01168063
04-10-13-16-17,0.01158719
04-10-13-16-21,0.01158719
04-10-13-16-27,0.01158719
04-10-13-17-21,0.01158719
04-10-13-17-27,0.01158719
04-10-13-21-27,0.01158719
04-10-16-17-21,0.01158719
04-10-16-17-27,0.01158719
04-10-16-21-27,0.01158719
04-10-17-21-27,0.01158719
04-13-16-17-21,0.01158719
04-13-16-17-27,0.01158719
04-13-16-21-27,0.01158719
04-13-17-21-27,0.01158719
04-16-17-21-27,0.01158719
10-13-16-17-21,0.01158719
10-13-16-17-27,0.01158719
10-13-16-21-27,0.01158719
10-13-17-21-27,0.01158719
10-16-17-21-27,0.01158719
13-16-17-21-27,0.01158719
01-06-11-14-19,0.01149449
01-06-11-14-28,0.01149449
01-06-11-14-35,0.01149449
01-06-11-19-28,0.01149449
01-06-11-19-35,0.01149449
01-06-11-28-35,0.01149449
01-06-14-19-28,0.01149449
01-06-14-19-35,0.01149449
01-06-14-28-35,0.01149449
01-06-19-28-35,0.01149449
01-11-14-19-28,0.01149449
01-11-14-19-35,0.01149449
01-11-14-28-35,0.01149449
01-11-19-28-35,0.01149449
01-14-19-28-35,0.01149449
06-11-14-19-28,0.01149449
06-11-14-19-35,0.01149449
06-11-14-28-35,0.01149449
06-11-19-28-35,0.01149449
06-14-19-28-35,0.01149449
11-14-19-28-35,0.01149449
12-22-23-24-28,0.01144801
01-02-15-17-18,0.01140253
01-02-15-17-22,0.01140253
01-02-15-17-36,0.01140253
01-02-15-18-22,0.01140253
01-02-15-18-36,0.01140253
01-02-15-22-36,0.01140253
01-02-17-18-22,0.01140253
01-02-17-18-36,0.01140253
01-02-17-22-36,0.01140253
01-02-18-22-36,0.01140253
01-15-17-18-22,0.01140253
01-15-17-18-36,0.01140253
01-15-17-22-36,0.01140253
01-15-18-22-36,0.01140253
01-17-18-22-36,0.01140253
02-15-17-18-22,0.01140253
02-15-17-18-36,0.01140253
02-15-17-22-36,0.01140253
02-15-18-22-36,0.01140253
02-17-18-22-36,0.01140253
15-17-18-22-36,0.01140253
01-03-05-08-29,0.01131131
01-03-05-08-34,0.01131131
01-03-05-08-36,0.01131131
01-03-05-29-34,0.01131131
01-03-05-29-36,0.01131131
01-03-05-34-36,0.01131131
01-03-08-29-34,0.01131131
01-03-08-29-36,0.01131131
01-03-08-34-36,0.01131131
01-03-29-34-36,0.01131131
01-05-08-29-34,0.01131131
01-05-08-29-36,0.01131131
01-05-08-34-36,0.01131131
01-05-29-34-36,0.01131131
01-08-29-34-36,0.01131131
03-05-08-29-34,0.01131131
03-05-08-29-36,0.01131131
03-05-08-34-36,0.01131131
03-05-29-34-36,0.01131131
03-08-29-34-36,0.01131131
05-08-29-34-36,0.01131131
02-16-18-26-27,0.01122082
02-16-18-26-34,0.01122082
02-16-18-27-34,0.01122082
02-16-18-27-35,0.01122082
02-16-18-34-35,0.01122082
02-16-26-27-34,0.01122082
02-16-26-27-35,0.01122082
02-16-26-34-35,0.01122082
02-16-27-34-35,0.01122082
02-18-26-27-34,0.01122082
02-18-26-27-35,0.01122082
02-18-26-34-35,0.01122082
02-18-27-34-35,0.01122082
02-26-27-34-35,0.01122082
16-18-26-27-34,0.01122082
16-18-26-27-35,0.01122082
16-18-26-34-35,0.01122082
16-18-27-34-35,0.01122082
16-26-27-34-35,0.01122082
18-26-27-34-35,0.01122082
02-04-13-16-21,0.01113106
02-04-13-16-30,0.01113106
02-04-13-16-37,0.01113106
02-04-13-21-30,0.01113106
02-04-13-21-37,0.01113106
02-04-13-30-37,0.01113106
02-04-16-21-30,0.01113106
02-04-16-21-37,0.01113106
02-04-16-30-37,0.01113106
02-04-21-30-37,0.01113106
02-13-16-21-30,0.01113106
02-13-16-21-37,0.01113106
02-13-16-30-37,0.01113106
02-13-21-30-37,0.01113106
02-16-21-30-37,0.01113106
04-13-16-21-30,0.01113106
04-13-16-30-37,0.01113106
04-13-21-30-37,0.01113106
04-16-21-30-37,0.01113106
13-16-21-30-37,0.01113106
02-16-18-26-32,0.01104201
02-16-18-26-37,0.01104201
02-16-18-32-35,0.01104201
02-16-18-32-37,0.01104201
02-16-18-35-37,0.01104201
02-16-26-32-35,0.01104201
02-16-26-32-37,0.01104201
02-16-26-35-37,0.01104201
02-16-32-35-37,0.01104201
02-18-26-32-35,0.01104201
02-18-26-32-37,0.01104201
02-18-26-35-37,0.01104201
02-18-32-35-37,0.01104201
02-26-32-35-37,0.01104201
16-18-26-32-35,0.01104201
16-18-26-32-37,0.01104201
16-18-26-35-37,0.01104201
16-18-32-35-37,0.01104201
16-26-32-35-37,0.01104201
18-26-32-35-37,0.01104201
03-06-08-14-15,0.01095367
03-06-08-14-25,0.01095367
03-06-08-14-36,0.01095367
03-06-08-15-25,0.01095367
03-06-08-15-36,0.01095367
03-06-08-25-36,0.01095367
03-06-14-15-25,0.01095367
03-06-14-15-36,0.01095367
03-06-14-25-36,0.01095367
03-06-15-25-36,0.01095367
03-08-14-15-25,0.01095367
03-08-14-15-36,0.01095367
03-08-14-25-36,0.01095367
03-08-15-25-36,0.01095367
03-14-15-25-36,0.01095367
06-08-14-15-36,0.01095367
06-08-14-25-36,0.01095367
06-08-15-25-36,0.01095367
06-14-15-25-36,0.01095367
08-14-15-25-36,0.01095367
05-08-09-24-27,0.01086604
05-08-09-24-28,0.01086604
05-08-09-24-30,0.01086604
05-08-09-27-28,0.01086604
05-08-09-27-30,0.01086604
05-08-09-28-30,0.01086604
05-08-24-27-28,0.01086604
05-08-24-27-30,0.01086604
05-08-24-28-30,0.01086604
05-08-27-28-30,0.01086604
05-09-24-27-28,0.01086604
05-09-24-27-30,0.01086604
05-09-24-28-30,0.01086604
05-24-27-28-30,0.01086604
08-09-24-27-28,0.01086604
08-09-24-27-30,0.01086604
08-09-27-28-30,0.01086604
08-24-27-28-30,0.01086604
09-24-27-28-30,0.01086604
09-10-20-28-31,0.01077911
09-10-20-28-34,0.01077911
09-10-20-31-34,0.01077911
09-10-20-31-37,0.01077911
09-10-20-34-37,0.01077911
09-10-28-31-34,0.01077911
09-10-28-31-37,0.01077911
09-10-28-34-37,0.01077911
09-10-31-34-37,0.01077911
10-20-28-31-34,0.01077911
10-20-28-31-37,0.01077911
10-20-28-34-37,0.01077911
10-20-31-34-37,0.01077911
10-28-31-34-37,0.01077911
09-14-23-27-28,0.01069288
09-14-23-27-31,0.01069288
09-14-23-27-32,0.01069288
09-14-23-28-31,0.01069288
09-14-23-28-32,0.01069288
09-14-23-31-32,0.01069288
09-14-27-28-31,0.01069288
09-14-27-28-32,0.01069288
09-14-27-31-32,0.01069288
09-14-28-31-32,0.01069288
09-23-27-28-31,0.01069288
09-23-27-28-32,0.01069288
09-23-27-31-32,0.01069288
09-23-28-31-32,0.01069288
09-27-28-31-32,0.01069288
14-23-27-28-31,0.01069288
14-23-27-28-32,0.01069288
14-23-27-31-32,0.01069288
14-23-28-31-32,0.01069288
14-27-28-31-32,0.01069288
23-27-28-31-32,0.01069288
06-08-13-14-20,0.01060734
06-08-13-14-25,0.01060734
06-08-13-14-27,0.01060734
06-08-13-20-25,0.01060734
06-08-13-20-27,0.01060734
06-08-13-25-27,0.01060734
06-08-14-20-25,0.01060734
06-08-14-20-27,0.01060734
06-08-14-25-27,0.01060734
06-08-20-25-27,0.01060734
06-13-14-20-25,0.01060734
06-13-14-20-27,0.01060734
06-13-14-25-27,0.01060734
06-13-20-25-27,0.01060734
06-14-20-25-27,0.01060734
08-13-14-20-25,0.01060734
08-13-14-20-27,0.01060734
08-13-14-25-27,0.01060734
08-13-20-25-27,0.01060734
08-14-20-25-27,0.01060734
13-14-20-25-27,0.01060734
08-13-26-27-28,0.01052248
08-13-26-27-29,0.01052248
08-13-26-27-37,0.01052248
08-13-26-28-29,0.01052248
08-13-26-28-37,0.01052248
08-13-26-29-37,0.01052248
08-13-27-28-29,0.01052248
08-13-27-28-37,0.01052248
08-13-27-29-37,0.01052248
08-13-28-29-37,0.01052248
08-26-27-28-29,0.01052248
08-26-27-28-37,0.01052248
08-26-27-29-37,0.01052248
08-26-28-29-37,0.01052248
08-27-28-29-37,0.01052248
13-26-27-28-29,0.01052248
13-26-27-28-37,0.01052248
13-26-28-29-37,0.01052248
13-27-28-29-37,0.01052248
26-27-28-29-37,0.01052248
04-06-07-09-15,0.0104383
04-06-07-09-17,0.0104383
04-06-07-09-37,0.0104383
04-06-07-15-17,0.0104383
04-06-07-15-37,0.0104383
04-06-07-17-37,0.0104383
04-06-09-15-17,0.0104383
04-06-09-15-37,0.0104383
04-06-09-17-37,0.0104383
04-06-15-17-37,0.0104383
04-07-09-15-17,0.0104383
04-07-09-17-37,0.0104383
04-07-15-17-37,0.0104383
06-07-09-15-37,0.0104383
06-07-09-17-37,0.0104383
06-07-15-17-37,0.0104383
06-09-15-17-37,0.0104383
07-09-15-17-37,0.0104383
06-07-10-15-27,0.01035479
06-07-10-15-35,0.01035479
06-07-10-15-36,0.01035479
06-07-10-27-35,0.01035479
06-07-10-27-36,0.01035479
06-07-10-35-36,0.01035479
06-07-15-27-35,0.01035479
06-07-15-27-36,0.01035479
06-07-15-35-36,0.01035479
06-10-15-27-35,0.01035479
06-10-15-27-36,0.01035479
06-10-15-35-36,0.01035479
06-10-27-35-36,0.01035479
06-15-27-35-36,0.01035479
07-10-15-27-35,0.01035479
07-10-15-27-36,0.01035479
07-10-15-35-36,0.01035479
07-10-27-35-36,0.01035479
07-15-27-35-36,0.01035479
10-15-27-35-36,0.01035479
07-08-09-24-33,0.01027196
07-08-09-28-33,0.01027196
07-08-09-30-33,0.01027196
07-08-24-28-33,0.01027196
07-08-24-30-33,0.01027196
07-08-28-30-33,0.01027196
07-09-24-28-33,0.01027196
07-09-24-30-33,0.01027196
07-09-28-30-33,0.01027196
07-24-28-30-33,0.01027196
08-09-24-28-33,0.01027196
08-09-24-30-33,0.01027196
08-09-28-30-33,0.01027196
08-24-28-30-33,0.01027196
09-24-28-30-33,0.01027196
04-12-22-30-31,0.01018978
04-12-22-30-35,0.01018978
04-12-22-30-36,0.01018978
04-12-22-31-35,0.01018978
04-12-22-31-36,0.01018978
04-12-22-35-36,0.01018978
04-12-30-31-35,0.01018978
04-12-30-31-36,0.01018978
04-12-30-35-36,0.01018978
04-12-31-35-36,0.01018978
04-22-30-31-36,0.01018978
04-22-30-35-36,0.01018978
04-22-31-35-36,0.01018978
04-30-31-35-36,0.01018978
12-22-30-31-35,0.01018978
12-22-30-31-36,0.01018978
12-22-30-35-36,0.01018978
12-22-31-35-36,0.01018978
12-30-31-35-36,0.01018978
22-30-31-35-36,0.01018978
06-17-20-21-24,0.01010826
06-17-20-21-30,0.01010826
06-17-20-21-32,0.01010826
06-17-20-24-30,0.01010826
06-17-20-24-32,0.01010826
06-17-20-30-32,0.01010826
06-17-21-24-30,0.01010826
06-17-21-24-32,0.01010826
06-17-21-30-32,0.01010826
06-17-24-30-32,0.01010826
06-20-21-24-30,0.01010826
06-20-21-24-32,0.01010826
06-20-21-30-32,0.01010826
06-20-24-30-32,0.01010826
06-21-24-30-32,0.01010826
17-20-21-24-30,0.01010826
17-20-21-24-32,0.01010826
17-20-21-30-32,0.01010826
17-20-24-30-32,0.01010826
20-21-24-30-32,0.01010826
02-06-07-08-28,0.0100274
02-06-07-08-30,0.0100274
02-06-07-08-36,0.0100274
02-06-07-28-30,0.0100274
02-06-07-28-36,0.0100274
02-06-07-30-36,0.0100274
02-06-08-28-30,0.0100274
02-06-08-28-36,0.0100274
02-06-08-30-36,0.0100274
02-06-28-30-36,0.0100274
02-07-08-28-30,0.0100274
02-07-08-28-36,0.0100274
02-07-08-30-36,0.0100274
02-07-28-30-36,0.0100274
02-08-28-30-36,0.0100274
06-07-08-28-30,0.0100274
06-07-08-28-36,0.0100274
06-07-08-30-36,0.0100274
06-07-28-30-36,0.0100274
06-08-28-30-36,0.0100274
07-08-28-30-36,0.0100274
03-08-09-13-17,0.00994718
03-08-09-13-27,0.00994718
03-08-09-13-33,0.00994718
03-08-09-17-27,0.00994718
03-08-09-17-33,0.00994718
03-08-09-27-33,0.00994718
03-08-13-17-27,0.00994718
03-08-13-17-33,0.00994718
03-08-13-27-33,0.00994718
03-08-17-27-33,0.00994718
03-09-13-17-27,0.00994718
03-09-13-17-33,0.00994718
03-09-13-27-33,0.00994718
03-09-17-27-33,0.00994718
03-13-17-27-33,0.00994718
08-09-13-17-27,0.00994718
08-09-13-17-33,0.00994718
08-09-13-27-33,0.00994718
08-09-17-27-33,0.00994718
08-13-17-27-33,0.00994718
09-13-17-27-33,0.00994718
06-10-12-19-21,0.0098676
06-10-12-19-22,0.0098676
06-10-12-19-30,0.0098676
06-10-12-21-22,0.0098676
06-10-12-21-30,0.0098676
06-10-12-22-30,0.0098676
06-10-19-21-22,0.0098676
06-10-19-21-30,0.0098676
06-10-19-22-30,0.0098676
06-10-21-22-30,0.0098676
06-12-19-21-22,0.0098676
06-12-19-21-30,0.0098676
06-12-19-22-30,0.0098676
06-12-21-22-30,0.0098676
06-19-21-22-30,0.0098676
10-12-19-21-22,0.0098676
10-12-19-21-30,0.0098676
10-12-19-22-30,0.0098676
10-12-21-22-30,0.0098676
10-19-21-22-30,0.0098676
12-19-21-22-30,0.0098676
03-15-19-20-26,0.00978866
03-15-19-20-28,0.00978866
03-15-19-20-33,0.00978866
03-15-19-26-28,0.00978866
03-15-19-26-33,0.00978866
03-15-19-28-33,0.00978866
03-15-20-26-28,0.00978866
03-15-20-26-33,0.00978866
03-15-20-28-33,0.00978866
03-15-26-28-33,0.00978866
03-19-20-26-33,0.00978866
03-19-20-28-33,0.00978866
03-19-26-28-33,0.00978866
03-20-26-28-33,0.00978866
15-19-20-26-28,0.00978866
15-19-20-26-33,0.00978866
15-19-20-28-33,0.00978866
15-19-26-28-33,0.00978866
15-20-26-28-33,0.00978866
19-20-26-28-33,0.00978866
07-09-11-15-16,0.00971035
07-09-11-15-22,0.00971035
07-09-11-15-37,0.00971035
07-09-11-16-22,0.00971035
07-09-11-16-37,0.00971035
07-09-11-22-37,0.00971035
07-09-15-16-22,0.00971035
07-09-15-16-37,0.00971035
07-09-15-22-37,0.00971035
07-09-16-22-37,0.00971035
07-11-15-16-22,0.00971035
07-11-15-16-37,0.00971035
07-11-15-22-37,0.00971035
07-15-16-22-37,0.00971035
09-11-15-16-22,0.00971035
09-11-15-16-37,0.00971035
09-11-15-22-37,0.00971035
09-11-16-22-37,0.00971035
09-15-16-22-37,0.00971035
11-15-16-22-37,0.00971035
02-03-11-12-22,0.00963267
02-03-11-12-35,0.00963267
02-03-11-12-36,0.00963267
02-03-11-22-35,0.00963267
02-03-11-22-36,0.00963267
02-03-11-35-36,0.00963267
02-03-12-22-35,0.00963267
02-03-12-22-36,0.00963267
02-03-12-35-36,0.00963267
02-03-22-35-36,0.00963267
02-11-12-22-35,0.00963267
02-11-12-22-36,0.00963267
02-11-12-35-36,0.00963267
02-11-22-35-36,0.00963267
02-12-22-35-36,0.00963267
03-11-12-22-35,0.00963267
03-11-12-22-36,0.00963267
03-11-12-35-36,0.00963267
03-11-22-35-36,0.00963267
03-12-22-35-36,0.00963267
11-12-22-35-36,0.00963267
01-04-08-27-28,0.0095556
01-04-08-27-29,0.0095556
01-04-08-27-31,0.0095556
01-04-08-28-29,0.0095556
01-04-08-28-31,0.0095556
01-04-08-29-31,0.0095556
01-04-27-28-29,0.0095556
01-04-27-28-31,0.0095556
01-04-27-29-31,0.0095556
01-04-28-29-31,0.0095556
01-08-27-28-29,0.0095556
01-08-27-28-31,0.0095556
01-08-27-29-31,0.0095556
01-08-28-29-31,0.0095556
01-27-28-29-31,0.0095556
04-08-27-28-29,0.0095556
04-08-27-28-31,0.0095556
04-08-27-29-31,0.0095556
04-08-28-29-31,0.0095556
04-27-28-29-31,0.0095556
08-27-28-29-31,0.0095556
11-12-21-23-28,0.00947916
11-12-21-23-37,0.00947916
11-12-21-28-36,0.00947916
11-12-21-28-37,0.00947916
11-12-23-28-36,0.00947916
11-12-23-28-37,0.00947916
11-12-23-36-37,0.00947916
11-12-28-36-37,0.00947916
11-21-23-28-36,0.00947916
11-21-23-28-37,0.00947916
11-21-23-36-37,0.00947916
11-21-28-36-37,0.00947916
11-23-28-36-37,0.00947916
12-21-23-28-36,0.00947916
12-21-23-28-37,0.00947916
12-21-23-36-37,0.00947916
12-21-28-36-37,0.00947916
12-23-28-36-37,0.00947916
21-23-28-36-37,0.00947916
01-02-11-16-35,0.00940333
01-02-11-16-36,0.00940333
01-02-11-25-35,0.00940333
01-02-11-25-36,0.00940333
01-02-11-35-36,0.00940333
01-02-16-25-35,0.00940333
01-02-16-25-36,0.00940333
01-02-16-35-36,0.00940333
01-02-25-35-36,0.00940333
01-11-16-25-35,0.00940333
01-11-16-25-36,0.00940333
01-11-25-35-36,0.00940333
01-16-25-35-36,0.00940333
02-11-16-25-35,0.00940333
02-11-16-25-36,0.00940333
02-11-16-35-36,0.00940333
02-11-25-35-36,0.00940333
02-16-25-35-36,0.00940333
11-16-25-35-36,0.00940333
13-17-22-24-27,0.0093281
13-17-22-24-28,0.0093281
13-17-22-24-35,0.0093281
13-17-22-27-28,0.0093281
13-17-22-27-35,0.0093281
13-17-22-28-35,0.0093281
13-17-24-27-28,0.0093281
13-17-24-27-35,0.0093281
13-17-24-28-35,0.0093281
13-17-27-28-35,0.0093281
13-22-24-27-28,0.0093281
13-22-24-27-35,0.0093281
13-22-24-28-35,0.0093281
13-22-27-28-35,0.0093281
13-24-27-28-35,0.0093281
17-22-24-27-28,0.0093281
17-22-24-27-35,0.0093281
17-22-24-28-35,0.0093281
17-22-27-28-35,0.0093281
17-24-27-28-35,0.0093281
22-24-27-28-35,0.0093281
03-09-11-13-19,0.00925348
03-09-11-13-25,0.00925348
03-09-11-13-33,0.00925348
03-09-11-19-25,0.00925348
03-09-11-19-33,0.00925348
03-09-11-25-33,0.00925348
03-09-13-19-25,0.00925348
03-09-13-19-33,0.00925348
03-09-13-25-33,0.00925348
03-09-19-25-33,0.00925348
03-11-13-19-25,0.00925348
03-11-13-19-33,0.00925348
03-11-13-25-33,0.00925348
03-11-19-25-33,0.00925348
03-13-19-25-33,0.00925348
09-11-13-19-25,0.00925348
09-11-13-19-33,0.00925348
09-11-13-25-33,0.00925348
09-11-19-25-33,0.00925348
09-13-19-25-33,0.00925348
11-13-19-25-33,0.00925348
07-13-14-16-24,0.00917945
07-13-14-16-35,0.00917945
07-13-14-22-24,0.00917945
07-13-14-22-35,0.00917945
07-13-14-24-35,0.00917945
07-13-16-22-24,0.00917945
07-13-16-22-35,0.00917945
07-13-16-24-35,0.00917945
07-13-22-24-35,0.00917945
07-14-16-22-24,0.00917945
07-14-16-22-35,0.00917945
07-14-16-24-35,0.00917945
07-14-22-24-35,0.00917945
07-16-22-24-35,0.00917945
13-14-16-22-24,0.00917945
13-14-16-24-35,0.00917945
13-14-22-24-35,0.00917945
13-16-22-24-35,0.00917945
14-16-22-24-35,0.00917945
09-11-14-21-22,0.00910601
09-11-14-21-23,0.00910601
09-11-14-21-24,0.00910601
09-11-14-22-23,0.00910601
09-11-14-22-24,0.00910601
09-11-14-23-24,0.00910601
09-11-21-22-23,0.00910601
09-11-21-22-24,0.00910601
09-11-21-23-24,0.00910601
09-11-22-23-24,0.00910601
09-14-21-22-23,0.00910601
09-14-21-22-24,0.00910601
09-14-21-23-24,0.00910601
09-14-22-23-24,0.00910601
09-21-22-23-24,0.00910601
11-14-21-22-23,0.00910601
11-14-21-22-24,0.00910601
11-14-21-23-24,0.00910601
11-14-22-23-24,0.00910601
11-21-22-23-24,0.00910601
01-08-13-14-18,0.00903316
01-08-13-14-30,0.00903316
01-08-13-14-34,0.00903316
01-08-13-18-30,0.00903316
01-08-13-18-34,0.00903316
01-08-13-30-34,0.00903316
01-08-14-18-30,0.00903316
01-08-14-18-34,0.00903316
01-08-14-30-34,0.00903316
01-08-18-30-34,0.00903316
01-13-14-18-30,0.00903316
01-13-14-18-34,0.00903316
01-13-14-30-34,0.00903316
01-13-18-30-34,0.00903316
01-14-18-30-34,0.00903316
08-13-14-18-30,0.00903316
08-13-14-18-34,0.00903316
08-13-14-30-34,0.00903316
08-13-18-30-34,0.00903316
08-14-18-30-34,0.00903316
13-14-18-30-34,0.00903316
13-19-20-27-28,0.0089609
13-19-20-27-29,0.0089609
13-19-20-27-30,0.0089609
13-19-20-28-29,0.0089609
13-19-20-28-30,0.0089609
13-19-20-29-30,0.0089609
13-19-27-28-29,0.0089609
13-19-27-28-30,0.0089609
13-19-27-29-30,0.0089609
13-19-28-29-30,0.0089609
13-20-27-28-29,0.0089609
13-20-27-28-30,0.0089609
13-20-27-29-30,0.0089609
13-20-28-29-30,0.0089609
13-27-28-29-30,0.0089609
19-20-27-28-29,0.0089609
19-20-27-28-30,0.0089609
19-20-27-29-30,0.0089609
19-20-28-29-30,0.0089609
19-27-28-29-30,0.0089609
20-27-28-29-30,0.0089609
02-05-11-14-17,0.00888921
