combo,score
10-15-23-28-30,0.01140253
10-15-23-28-35,0.01140253
10-15-23-30-35,0.01140253
10-15-28-30-35,0.01140253
10-23-28-30-35,0.01140253
12-15-23-28-30,0.01140253
12-15-23-28-35,0.01140253
12-15-23-30-35,0.01140253
12-15-28-30-35,0.01140253
12-23-28-30-35,0.01140253
15-23-28-30-35,0.01140253
04-10-13-16-17,0.01131131
04-10-13-16-21,0.01131131
04-10-13-16-27,0.01131131
04-10-13-17-21,0.01131131
04-10-13-17-27,0.01131131
04-10-13-21-27,0.01131131
04-10-16-17-21,0.01131131
04-10-16-17-27,0.01131131
04-10-16-21-27,0.01131131
04-10-17-21-27,0.01131131
04-13-16-17-21,0.01131131
04-13-16-17-27,0.01131131
04-13-16-21-27,0.01131131
04-13-17-21-27,0.01131131
04-16-17-21-27,0.01131131
10-13-16-17-21,0.01131131
10-13-16-17-27,0.01131131
10-13-16-21-27,0.01131131
10-13-17-21-27,0.01131131
10-16-17-21-27,0.01131131
13-16-17-21-27,0.01131131
01-06-11-14-19,0.01122082
01-06-11-14-28,0.01122082
01-06-11-14-35,0.01122082
01-06-11-19-28,0.01122082
01-06-11-19-35,0.01122082
01-06-11-28-35,0.01122082
01-06-14-19-28,0.01122082
01-06-14-19-35,0.01122082
01-06-14-28-35,0.01122082
01-06-19-28-35,0.01122082
01-11-14-19-28,0.01122082
01-11-14-19-35,0.01122082
01-11-14-28-35,0.01122082
01-11-19-28-35,0.01122082
01-14-19-28-35,0.01122082
06-11-14-19-28,0.01122082
06-11-14-19-35,0.01122082
06-11-14-28-35,0.01122082
06-11-19-28-35,0.01122082
06-14-19-28-35,0.01122082
11-14-19-28-35,0.01122082
12-22-23-24-28,0.01117545
01-02-15-17-18,0.01113106
01-02-15-17-22,0.01113106
01-02-15-17-36,0.01113106
01-02-15-18-22,0.01113106
01-02-15-18-36,0.01113106
01-02-15-22-36,0.01113106
01-02-17-18-22,0.01113106
01-02-17-18-36,0.01113106
01-02-17-22-36,0.01113106
01-02-18-22-36,0.01113106
01-15-17-18-22,0.01113106
01-15-17-18-36,0.01113106
01-15-17-22-36,0.01113106
01-15-18-22-36,0.01113106
01-17-18-22-36,0.01113106
02-15-17-18-22,0.01113106
02-15-17-18-36,0.01113106
02-15-17-22-36,0.01113106
02-15-18-22-36,0.01113106
02-17-18-22-36,0.01113106
15-17-18-22-36,0.01113106
01-03-05-08-29,0.01104201
01-03-05-08-34,0.01104201
01-03-05-08-36,0.01104201
01-03-05-29-34,0.01104201
01-03-05-29-36,0.01104201
01-03-05-34-36,0.01104201
01-03-08-29-34,0.01104201
01-03-08-29-36,0.01104201
01-03-08-34-36,0.01104201
01-03-29-34-36,0.01104201
01-05-08-29-34,0.01104201
01-05-08-29-36,0.01104201
01-05-08-34-36,0.01104201
01-05-29-34-36,0.01104201
01-08-29-34-36,0.01104201
03-05-08-29-34,0.01104201
03-05-08-29-36,0.01104201
03-05-08-34-36,0.01104201
03-05-29-34-36,0.01104201
03-08-29-34-36,0.01104201
05-08-29-34-36,0.01104201
02-16-18-26-27,0.01095367
02-16-18-26-34,0.01095367
02-16-18-27-34,0.01095367
02-16-18-27-35,0.01095367
02-16-18-34-35,0.01095367
02-16-26-27-34,0.01095367
02-16-26-27-35,0.01095367
02-16-26-34-35,0.01095367
02-16-27-34-35,0.01095367
02-18-26-27-34,0.01095367
02-18-26-27-35,0.01095367
02-18-26-34-35,0.01095367
02-18-27-34-35,0.01095367
02-26-27-34-35,0.01095367
16-18-26-27-34,0.01095367
16-18-26-27-35,0.01095367
16-18-26-34-35,0.01095367
16-18-27-34-35,0.01095367
16-26-27-34-35,0.01095367
18-26-27-34-35,0.01095367
02-04-13-16-21,0.01086604
02-04-13-16-30,0.01086604
02-04-13-16-37,0.01086604
02-04-13-21-30,0.01086604
02-04-13-21-37,0.01086604
02-04-13-30-37,0.01086604
02-04-16-21-30,0.01086604
02-04-16-21-37,0.01086604
02-04-16-30-37,0.01086604
02-04-21-30-37,0.01086604
02-13-16-21-30,0.01086604
02-13-16-21-37,0.01086604
02-13-16-30-37,0.01086604
02-13-21-30-37,0.01086604
02-16-21-30-37,0.01086604
04-13-16-21-30,0.01086604
04-13-16-30-37,0.01086604
04-13-21-30-37,0.01086604
04-16-21-30-37,0.01086604
13-16-21-30-37,0.01086604
02-16-18-26-32,0.01077911
02-16-18-26-37,0.01077911
02-16-18-32-35,0.01077911
02-16-18-32-37,0.01077911
02-16-18-35-37,0.01077911
02-16-26-32-35,0.01077911
02-16-26-32-37,0.01077911
02-16-26-35-37,0.01077911
02-16-32-35-37,0.01077911
02-18-26-32-35,0.01077911
02-18-26-32-37,0.01077911
02-18-26-35-37,0.01077911
02-18-32-35-37,0.01077911
02-26-32-35-37,0.01077911
16-18-26-32-35,0.01077911
16-18-26-32-37,0.01077911
16-18-26-35-37,0.01077911
16-18-32-35-37,0.01077911
16-26-32-35-37,0.01077911
18-26-32-35-37,0.01077911
03-06-08-14-15,0.01069288
03-06-08-14-25,0.01069288
03-06-08-14-36,0.01069288
03-06-08-15-25,0.01069288
03-06-08-15-36,0.01069288
03-06-08-25-36,0.01069288
03-06-14-15-25,0.01069288
03-06-14-15-36,0.01069288
03-06-14-25-36,0.01069288
03-06-15-25-36,0.01069288
03-08-14-15-25,0.01069288
03-08-14-15-36,0.01069288
03-08-14-25-36,0.01069288
03-08-15-25-36,0.01069288
03-14-15-25-36,0.01069288
06-08-14-15-36,0.01069288
06-08-14-25-36,0.01069288
06-08-15-25-36,0.01069288
06-14-15-25-36,0.01069288
08-14-15-25-36,0.01069288
05-08-09-24-27,0.01060734
05-08-09-24-28,0.01060734
05-08-09-24-30,0.01060734
05-08-09-27-28,0.01060734
05-08-09-27-30,0.01060734
05-08-09-28-30,0.01060734
05-08-24-27-28,0.01060734
05-08-24-27-30,0.01060734
05-08-24-28-30,0.01060734
05-08-27-28-30,0.01060734
05-09-24-27-28,0.01060734
05-09-24-27-30,0.01060734
05-09-24-28-30,0.01060734
05-24-27-28-30,0.01060734
08-09-24-27-28,0.01060734
08-09-24-27-30,0.01060734
08-09-27-28-30,0.01060734
08-24-27-28-30,0.01060734
09-24-27-28-30,0.01060734
09-10-20-28-31,0.01052248
09-10-20-28-34,0.01052248
09-10-20-31-34,0.01052248
09-10-20-31-37,0.01052248
09-10-20-34-37,0.01052248
09-10-28-31-34,0.01052248
09-10-28-31-37,0.01052248
09-10-28-34-37,0.01052248
09-10-31-34-37,0.01052248
10-20-28-31-34,0.01052248
10-20-28-31-37,0.01052248
10-20-28-34-37,0.01052248
10-20-31-34-37,0.01052248
10-28-31-34-37,0.01052248
09-14-23-27-28,0.0104383
09-14-23-27-31,0.0104383
09-14-23-27-32,0.0104383
09-14-23-28-31,0.0104383
09-14-23-28-32,0.0104383
09-14-23-31-32,0.0104383
09-14-27-28-31,0.0104383
09-14-27-28-32,0.0104383
09-14-27-31-32,0.0104383
09-14-28-31-32,0.0104383
09-23-27-28-31,0.0104383
09-23-27-28-32,0.0104383
09-23-27-31-32,0.0104383
09-23-28-31-32,0.0104383
09-27-28-31-32,0.0104383
14-23-27-28-31,0.0104383
14-23-27-28-32,0.0104383
14-23-27-31-32,0.0104383
14-23-28-31-32,0.0104383
14-27-28-31-32,0.0104383
23-27-28-31-32,0.0104383
06-08-13-14-20,0.01035479
06-08-13-14-25,0.01035479
06-08-13-14-27,0.01035479
06-08-13-20-25,0.01035479
06-08-13-20-27,0.01035479
06-08-13-25-27,0.01035479
06-08-14-20-25,0.01035479
06-08-14-20-27,0.01035479
06-08-14-25-27,0.01035479
06-08-20-25-27,0.01035479
06-13-14-20-25,0.01035479
06-13-14-20-27,0.01035479
06-13-14-25-27,0.01035479
06-13-20-25-27,0.01035479
06-14-20-25-27,0.01035479
08-13-14-20-25,0.01035479
08-13-14-20-27,0.01035479
08-13-14-25-27,0.01035479
08-13-20-25-27,0.01035479
08-14-20-25-27,0.01035479
13-14-20-25-27,0.01035479
08-13-26-27-28,0.01027196
08-13-26-27-29,0.01027196
08-13-26-27-37,0.01027196
08-13-26-28-29,0.01027196
08-13-26-28-37,0.01027196
08-13-26-29-37,0.01027196
08-13-27-28-29,0.01027196
08-13-27-28-37,0.01027196
08-13-27-29-37,0.01027196
08-13-28-29-37,0.01027196
08-26-27-28-29,0.01027196
08-26-27-28-37,0.01027196
08-26-27-29-37,0.01027196
08-26-28-29-37,0.01027196
08-27-28-29-37,0.01027196
13-26-27-28-29,0.01027196
13-26-27-28-37,0.01027196
13-26-28-29-37,0.01027196
13-27-28-29-37,0.01027196
26-27-28-29-37,0.01027196
04-06-07-09-15,0.01018978
04-06-07-09-17,0.01018978
04-06-07-09-37,0.01018978
04-06-07-15-17,0.01018978
04-06-07-15-37,0.01018978
04-06-07-17-37,0.01018978
04-06-09-15-17,0.01018978
04-06-09-15-37,0.01018978
04-06-09-17-37,0.01018978
04-06-15-17-37,0.01018978
04-07-09-15-17,0.01018978
04-07-09-17-37,0.01018978
04-07-15-17-37,0.01018978
06-07-09-15-37,0.01018978
06-07-09-17-37,0.01018978
06-07-15-17-37,0.01018978
06-09-15-17-37,0.01018978
07-09-15-17-37,0.01018978
06-07-10-15-27,0.01010826
06-07-10-15-35,0.01010826
06-07-10-15-36,0.01010826
06-07-10-27-35,0.01010826
06-07-10-27-36,0.01010826
06-07-10-35-36,0.01010826
06-07-15-27-35,0.01010826
06-07-15-27-36,0.01010826
06-07-15-35-36,0.01010826
06-10-15-27-35,0.01010826
06-10-15-27-36,0.01010826
06-10-15-35-36,0.01010826
06-10-27-35-36,0.01010826
06-15-27-35-36,0.01010826
07-10-15-27-35,0.01010826
07-10-15-27-36,0.01010826
07-10-15-35-36,0.01010826
07-10-27-35-36,0.01010826
07-15-27-35-36,0.01010826
10-15-27-35-36,0.01010826
07-08-09-24-33,0.0100274
07-08-09-28-33,0.0100274
07-08-09-30-33,0.0100274
07-08-24-28-33,0.0100274
07-08-24-30-33,0.0100274
07-08-28-30-33,0.0100274
07-09-24-28-33,0.0100274
07-09-24-30-33,0.0100274
07-09-28-30-33,0.0100274
07-24-28-30-33,0.0100274
08-09-24-28-33,0.0100274
08-09-24-30-33,0.0100274
08-09-28-30-33,0.0100274
08-24-28-30-33,0.0100274
09-24-28-30-33,0.0100274
04-12-22-30-31,0.00994718
04-12-22-30-35,0.00994718
04-12-22-30-36,0.00994718
04-12-22-31-35,0.00994718
04-12-22-31-36,0.00994718
04-12-22-35-36,0.00994718
04-12-30-31-35,0.00994718
04-12-30-31-36,0.00994718
04-12-30-35-36,0.00994718
04-12-31-35-36,0.00994718
04-22-30-31-36,0.00994718
04-22-30-35-36,0.00994718
04-22-31-35-36,0.00994718
04-30-31-35-36,0.00994718
12-22-30-31-35,0.00994718
12-22-30-31-36,0.00994718
12-22-30-35-36,0.00994718
12-22-31-35-36,0.00994718
12-30-31-35-36,0.00994718
22-30-31-35-36,0.00994718
06-17-20-21-24,0.0098676
06-17-20-21-30,0.0098676
06-17-20-21-32,0.0098676
06-17-20-24-30,0.0098676
06-17-20-24-32,0.0098676
06-17-20-30-32,0.0098676
06-17-21-24-30,0.0098676
06-17-21-24-32,0.0098676
06-17-21-30-32,0.0098676
06-17-24-30-32,0.0098676
06-20-21-24-30,0.0098676
06-20-21-24-32,0.0098676
06-20-21-30-32,0.0098676
06-20-24-30-32,0.0098676
06-21-24-30-32,0.0098676
17-20-21-24-30,0.0098676
17-20-21-24-32,0.0098676
17-20-21-30-32,0.0098676
17-20-24-30-32,0.0098676
20-21-24-30-32,0.0098676
02-06-07-08-28,0.00978866
02-06-07-08-30,0.00978866
02-06-07-08-36,0.00978866
02-06-07-28-30,0.00978866
02-06-07-28-36,0.00978866
02-06-07-30-36,0.00978866
02-06-08-28-30,0.00978866
02-06-08-28-36,0.00978866
02-06-08-30-36,0.00978866
02-06-28-30-36,0.00978866
02-07-08-28-30,0.00978866
02-07-08-28-36,0.00978866
02-07-08-30-36,0.00978866
02-07-28-30-36,0.00978866
02-08-28-30-36,0.00978866
06-07-08-28-30,0.00978866
06-07-08-28-36,0.00978866
06-07-08-30-36,0.00978866
06-07-28-30-36,0.00978866
06-08-28-30-36,0.00978866
07-08-28-30-36,0.00978866
03-08-09-13-17,0.00971035
03-08-09-13-27,0.00971035
03-08-09-13-33,0.00971035
03-08-09-17-27,0.00971035
03-08-09-17-33,0.00971035
03-08-09-27-33,0.00971035
03-08-13-17-27,0.00971035
03-08-13-17-33,0.00971035
03-08-13-27-33,0.00971035
03-08-17-27-33,0.00971035
03-09-13-17-27,0.00971035
03-09-13-17-33,0.00971035
03-09-13-27-33,0.00971035
03-09-17-27-33,0.00971035
03-13-17-27-33,0.00971035
08-09-13-17-27,0.00971035
08-09-13-17-33,0.00971035
08-09-13-27-33,0.00971035
08-09-17-27-33,0.00971035
08-13-17-27-33,0.00971035
09-13-17-27-33,0.00971035
06-10-12-19-21,0.00963267
06-10-12-19-22,0.00963267
06-10-12-19-30,0.00963267
06-10-12-21-22,0.00963267
06-10-12-21-30,0.00963267
06-10-12-22-30,0.00963267
06-10-19-21-22,0.00963267
06-10-19-21-30,0.00963267
06-10-19-22-30,0.00963267
06-10-21-22-30,0.00963267
06-12-19-21-22,0.00963267
06-12-19-21-30,0.00963267
06-12-19-22-30,0.00963267
06-12-21-22-30,0.00963267
06-19-21-22-30,0.00963267
10-12-19-21-22,0.00963267
10-12-19-21-30,0.00963267
10-12-19-22-30,0.00963267
10-12-21-22-30,0.00963267
10-19-21-22-30,0.00963267
12-19-21-22-30,0.00963267
03-15-19-20-26,0.0095556
03-15-19-20-28,0.0095556
03-15-19-20-33,0.0095556
03-15-19-26-28,0.0095556
03-15-19-26-33,0.0095556
03-15-19-28-33,0.0095556
03-15-20-26-28,0.0095556
03-15-20-26-33,0.0095556
03-15-20-28-33,0.0095556
03-15-26-28-33,0.0095556
03-19-20-26-33,0.0095556
03-19-20-28-33,0.0095556
03-19-26-28-33,0.0095556
03-20-26-28-33,0.0095556
15-19-20-26-28,0.0095556
15-19-20-26-33,0.0095556
15-19-20-28-33,0.0095556
15-19-26-28-33,0.0095556
15-20-26-28-33,0.0095556
19-20-26-28-33,0.0095556
07-09-11-15-16,0.00947916
07-09-11-15-22,0.00947916
07-09-11-15-37,0.00947916
07-09-11-16-22,0.00947916
07-09-11-16-37,0.00947916
07-09-11-22-37,0.00947916
07-09-15-16-22,0.00947916
07-09-15-16-37,0.00947916
07-09-15-22-37,0.00947916
07-09-16-22-37,0.00947916
07-11-15-16-22,0.00947916
07-11-15-16-37,0.00947916
07-11-15-22-37,0.00947916
07-15-16-22-37,0.00947916
09-11-15-16-22,0.00947916
09-11-15-16-37,0.00947916
09-11-15-22-37,0.00947916
09-11-16-22-37,0.00947916
09-15-16-22-37,0.00947916
11-15-16-22-37,0.00947916
02-03-11-12-22,0.00940333
02-03-11-12-35,0.00940333
02-03-11-12-36,0.00940333
02-03-11-22-35,0.00940333
02-03-11-22-36,0.00940333
02-03-11-35-36,0.00940333
02-03-12-22-35,0.00940333
02-03-12-22-36,0.00940333
02-03-12-35-36,0.00940333
02-03-22-35-36,0.00940333
02-11-12-22-35,0.00940333
02-11-12-22-36,0.00940333
02-11-12-35-36,0.00940333
02-11-22-35-36,0.00940333
02-12-22-35-36,0.00940333
03-11-12-22-35,0.00940333
03-11-12-22-36,0.00940333
03-11-12-35-36,0.00940333
03-11-22-35-36,0.00940333
03-12-22-35-36,0.00940333
11-12-22-35-36,0.00940333
01-04-08-27-28,0.0093281
01-04-08-27-29,0.0093281
01-04-08-27-31,0.0093281
01-04-08-28-29,0.0093281
01-04-08-28-31,0.0093281
01-04-08-29-31,0.0093281
01-04-27-28-29,0.0093281
01-04-27-28-31,0.0093281
01-04-27-29-31,0.0093281
01-04-28-29-31,0.0093281
01-08-27-28-29,0.0093281
01-08-27-28-31,0.0093281
01-08-27-29-31,0.0093281
01-08-28-29-31,0.0093281
01-27-28-29-31,0.0093281
04-08-27-28-29,0.0093281
04-08-27-28-31,0.0093281
04-08-27-29-31,0.0093281
04-08-28-29-31,0.0093281
04-27-28-29-31,0.0093281
08-27-28-29-31,0.0093281
11-12-21-23-28,0.00925348
11-12-21-23-37,0.00925348
11-12-21-28-36,0.00925348
11-12-21-28-37,0.00925348
11-12-23-28-36,0.00925348
11-12-23-28-37,0.00925348
11-12-23-36-37,0.00925348
11-12-28-36-37,0.00925348
11-21-23-28-36,0.00925348
11-21-23-28-37,0.00925348
11-21-23-36-37,0.00925348
11-21-28-36-37,0.00925348
11-23-28-36-37,0.00925348
12-21-23-28-36,0.00925348
12-21-23-28-37,0.00925348
12-21-23-36-37,0.00925348
12-21-28-36-37,0.00925348
12-23-28-36-37,0.00925348
21-23-28-36-37,0.00925348
01-02-11-16-35,0.00917945
01-02-11-16-36,0.00917945
01-02-11-25-35,0.00917945
01-02-11-25-36,0.00917945
01-02-11-35-36,0.00917945
01-02-16-25-35,0.00917945
01-02-16-25-36,0.00917945
01-02-16-35-36,0.00917945
01-02-25-35-36,0.00917945
01-11-16-25-35,0.00917945
01-11-16-25-36,0.00917945
01-11-25-35-36,0.00917945
01-16-25-35-36,0.00917945
02-11-16-25-35,0.00917945
02-11-16-25-36,0.00917945
02-11-16-35-36,0.00917945
02-11-25-35-36,0.00917945
02-16-25-35-36,0.00917945
11-16-25-35-36,0.00917945
13-17-22-24-27,0.00910601
13-17-22-24-28,0.00910601
13-17-22-24-35,0.00910601
13-17-22-27-28,0.00910601
13-17-22-27-35,0.00910601
13-17-22-28-35,0.00910601
13-17-24-27-28,0.00910601
13-17-24-27-35,0.00910601
13-17-24-28-35,0.00910601
13-17-27-28-35,0.00910601
13-22-24-27-28,0.00910601
13-22-24-27-35,0.00910601
13-22-24-28-35,0.00910601
13-22-27-28-35,0.00910601
13-24-27-28-35,0.00910601
17-22-24-27-28,0.00910601
17-22-24-27-35,0.00910601
17-22-24-28-35,0.00910601
17-22-27-28-35,0.00910601
17-24-27-28-35,0.00910601
22-24-27-28-35,0.00910601
03-09-11-13-19,0.00903316
03-09-11-13-25,0.00903316
03-09-11-13-33,0.00903316
03-09-11-19-25,0.00903316
03-09-11-19-33,0.00903316
03-09-11-25-33,0.00903316
03-09-13-19-25,0.00903316
03-09-13-19-33,0.00903316
03-09-13-25-33,0.00903316
03-09-19-25-33,0.00903316
03-11-13-19-25,0.00903316
03-11-13-19-33,0.00903316
03-11-13-25-33,0.00903316
03-11-19-25-33,0.00903316
03-13-19-25-33,0.00903316
09-11-13-19-25,0.00903316
09-11-13-19-33,0.00903316
09-11-13-25-33,0.00903316
09-11-19-25-33,0.00903316
09-13-19-25-33,0.00903316
11-13-19-25-33,0.00903316
07-13-14-16-24,0.0089609
07-13-14-16-35,0.0089609
07-13-14-22-24,0.0089609
07-13-14-22-35,0.0089609
07-13-14-24-35,0.0089609
07-13-16-22-24,0.0089609
07-13-16-22-35,0.0089609
07-13-16-24-35,0.0089609
07-13-22-24-35,0.0089609
07-14-16-22-24,0.0089609
07-14-16-22-35,0.0089609
07-14-16-24-35,0.0089609
07-14-22-24-35,0.0089609
07-16-22-24-35,0.0089609
13-14-16-22-24,0.0089609
13-14-16-24-35,0.0089609
13-14-22-24-35,0.0089609
13-16-22-24-35,0.0089609
14-16-22-24-35,0.0089609
09-11-14-21-22,0.00888921
09-11-14-21-23,0.00888921
09-11-14-21-24,0.00888921
09-11-14-22-23,0.00888921
09-11-14-22-24,0.00888921
09-11-14-23-24,0.00888921
09-11-21-22-23,0.00888921
09-11-21-22-24,0.00888921
09-11-21-23-24,0.00888921
09-11-22-23-24,0.00888921
09-14-21-22-23,0.00888921
09-14-21-22-24,0.00888921
09-14-21-23-24,0.00888921
09-14-22-23-24,0.00888921
09-21-22-23-24,0.00888921
11-14-21-22-23,0.00888921
11-14-21-22-24,0.00888921
11-14-21-23-24,0.00888921
11-14-22-23-24,0.00888921
11-21-22-23-24,0.00888921
01-08-13-14-18,0.0088181
01-08-13-14-30,0.0088181
01-08-13-14-34,0.0088181
01-08-13-18-30,0.0088181
01-08-13-18-34,0.0088181
01-08-13-30-34,0.0088181
01-08-14-18-30,0.0088181
01-08-14-18-34,0.0088181
01-08-14-30-34,0.0088181
01-08-18-30-34,0.0088181
01-13-14-18-30,0.0088181
01-13-14-18-34,0.0088181
01-13-14-30-34,0.0088181
01-13-18-30-34,0.0088181
01-14-18-30-34,0.0088181
08-13-14-18-30,0.0088181
08-13-14-18-34,0.0088181
08-13-14-30-34,0.0088181
08-13-18-30-34,0.0088181
08-14-18-30-34,0.0088181
13-14-18-30-34,0.0088181
13-19-20-27-28,0.00874755
13-19-20-27-29,0.00874755
13-19-20-27-30,0.00874755
13-19-20-28-29,0.00874755
13-19-20-28-30,0.00874755
13-19-20-29-30,0.00874755
13-19-27-28-29,0.00874755
13-19-27-28-30,0.00874755
13-19-27-29-30,0.00874755
13-19-28-29-30,0.00874755
13-20-27-28-29,0.00874755
13-20-27-28-30,0.00874755
13-20-27-29-30,0.00874755
13-20-28-29-30,0.00874755
13-27-28-29-30,0.00874755
19-20-27-28-29,0.00874755
19-20-27-28-30,0.00874755
19-20-27-29-30,0.00874755
19-20-28-29-30,0.00874755
19-27-28-29-30,0.00874755
20-27-28-29-30,0.00874755
02-05-11-14-17,0.00867757
02-05-11-14-30,0.00867757
02-05-11-14-32,0.00867757
02-05-11-17-30,0.00867757
02-05-11-17-32,0.00867757
02-05-11-30-32,0.00867757
02-05-14-17-30,0.00867757
02-05-14-17-32,0.00867757
02-05-14-30-32,0.00867757
02-05-17-30-32,0.00867757
02-11-14-17-30,0.00867757
02-11-14-17-32,0.00867757
02-11-14-30-32,0.00867757
02-11-17-30-32,0.00867757
02-14-17-30-32,0.00867757
05-11-14-17-30,0.00867757
05-11-14-17-32,0.00867757
05-11-14-30-32,0.00867757
05-11-17-30-32,0.00867757
05-14-17-30-32,0.00867757
11-14-17-30-32,0.00867757
04-05-15-25-26,0.00860815
04-05-15-25-29,0.00860815
04-05-15-25-32,0.00860815
04-05-15-26-29,0.00860815
04-05-15-26-32,0.00860815
04-05-15-29-32,0.00860815
04-05-25-26-29,0.00860815
04-05-25-26-32,0.00860815
04-05-25-29-32,0.00860815
04-05-26-29-32,0.00860815
04-15-25-26-29,0.00860815
04-15-25-26-32,0.00860815
04-15-25-29-32,0.00860815
04-15-26-29-32,0.00860815
04-25-26-29-32,0.00860815
05-15-25-26-29,0.00860815
05-15-25-26-32,0.00860815
05-15-25-29-32,0.00860815
05-15-26-29-32,0.00860815
05-25-26-29-32,0.00860815
15-25-26-29-32,0.00860815
01-05-07-14-15,0.00853929
01-05-07-14-25,0.00853929
01-05-07-14-35,0.00853929
01-05-07-15-35,0.00853929
01-05-07-25-35,0.00853929
01-05-14-15-25,0.00853929
01-05-14-15-35,0.00853929
01-05-14-25-35,0.00853929
01-05-15-25-35,0.00853929
01-07-14-15-25,0.00853929
01-07-14-15-35,0.00853929
01-07-14-25-35,0.00853929
01-07-15-25-35,0.00853929
01-14-15-25-35,0.00853929
05-07-14-15-25,0.00853929
05-07-14-15-35,0.00853929
05-07-14-25-35,0.00853929
05-07-15-25-35,0.00853929
05-14-15-25-35,0.00853929
07-14-15-25-35,0.00853929
02-08-09-13-14,0.00847097
02-08-09-13-18,0.00847097
02-08-09-13-37,0.00847097
02-08-09-14-18,0.00847097
02-08-09-14-37,0.00847097
02-08-09-18-37,0.00847097
02-08-13-14-18,0.00847097
02-08-13-14-37,0.00847097
02-08-13-18-37,0.00847097
02-08-14-18-37,0.00847097
02-09-13-14-18,0.00847097
02-09-13-18-37,0.00847097
02-09-14-18-37,0.00847097
02-13-14-18-37,0.00847097
08-09-13-14-18,0.00847097
08-09-13-14-37,0.00847097
08-09-13-18-37,0.00847097
08-09-14-18-37,0.00847097
08-13-14-18-37,0.00847097
09-13-14-18-37,0.00847097
01-03-11-26-28,0.0084032
01-03-11-26-34,0.0084032
01-03-11-26-36,0.0084032
01-03-11-28-34,0.0084032
01-03-11-28-36,0.0084032
01-03-11-34-36,0.0084032
01-03-26-28-34,0.0084032
01-03-26-28-36,0.0084032
01-03-26-34-36,0.0084032
01-03-28-34-36,0.0084032
01-11-26-28-34,0.0084032
01-11-26-28-36,0.0084032
01-11-26-34-36,0.0084032
01-11-28-34-36,0.0084032
01-26-28-34-36,0.0084032
03-11-26-28-34,0.0084032
03-11-26-28-36,0.0084032
03-11-26-34-36,0.0084032
03-11-28-34-36,0.0084032
03-26-28-34-36,0.0084032
11-26-28-34-36,0.0084032
03-04-10-14-25,0.00833598
03-04-10-14-30,0.00833598
03-04-10-25-29,0.00833598
03-04-10-25-30,0.00833598
03-04-10-29-30,0.00833598
03-04-14-25-29,0.00833598
03-04-14-25-30,0.00833598
03-04-14-29-30,0.00833598
03-04-25-29-30,0.00833598
03-10-14-25-29,0.00833598
03-10-14-25-30,0.00833598
03-10-14-29-30,0.00833598
03-10-25-29-30,0.00833598
03-14-25-29-30,0.00833598
04-10-14-25-29,0.00833598
04-10-14-25-30,0.00833598
04-10-14-29-30,0.00833598
04-10-25-29-30,0.00833598
04-14-25-29-30,0.00833598
10-14-25-29-30,0.00833598
08-09-12-18-20,0.00826929
08-09-12-18-28,0.00826929
08-09-12-18-31,0.00826929
08-09-12-20-28,0.00826929
08-09-12-20-31,0.00826929
08-09-12-28-31,0.00826929
08-09-18-20-28,0.00826929
08-09-18-20-31,0.00826929
08-09-18-28-31,0.00826929
08-09-20-28-31,0.00826929
08-12-18-20-28,0.00826929
08-12-18-20-31,0.00826929
08-12-18-28-31,0.00826929
08-12-20-28-31,0.00826929
08-18-20-28-31,0.00826929
09-12-18-20-28,0.00826929
09-12-18-20-31,0.00826929
09-12-18-28-31,0.00826929
09-12-20-28-31,0.00826929
09-18-20-28-31,0.00826929
12-18-20-28-31,0.00826929
03-10-20-21-22,0.00820314
03-10-20-21-26,0.00820314
03-10-20-21-30,0.00820314
03-10-20-22-26,0.00820314
03-10-20-22-30,0.00820314
03-10-21-22-26,0.00820314
03-10-21-22-30,0.00820314
03-10-21-26-30,0.00820314
03-10-22-26-30,0.00820314
03-20-21-22-26,0.00820314
03-20-21-22-30,0.00820314
03-20-21-26-30,0.00820314
03-20-22-26-30,0.00820314
03-21-22-26-30,0.00820314
10-20-21-22-26,0.00820314
10-20-21-22-30,0.00820314
10-20-21-26-30,0.00820314
10-20-22-26-30,0.00820314
10-21-22-26-30,0.00820314
20-21-22-26-30,0.00820314
06-07-10-11-22,0.00813751
06-07-10-11-26,0.00813751
06-07-10-11-35,0.00813751
06-07-10-22-26,0.00813751
06-07-10-22-35,0.00813751
06-07-10-26-35,0.00813751
06-07-11-22-26,0.00813751
06-07-11-22-35,0.00813751
06-07-11-26-35,0.00813751
06-07-22-26-35,0.00813751
06-10-11-22-26,0.00813751
06-10-11-22-35,0.00813751
06-10-11-26-35,0.00813751
06-10-22-26-35,0.00813751
06-11-22-26-35,0.00813751
07-10-11-22-26,0.00813751
07-10-11-22-35,0.00813751
07-10-11-26-35,0.00813751
07-10-22-26-35,0.00813751
07-11-22-26-35,0.00813751
10-11-22-26-35,0.00813751
08-16-23-28-29,0.00807241
08-16-23-28-35,0.00807241
08-16-23-28-36,0.00807241
08-16-23-29-35,0.00807241
08-16-23-29-36,0.00807241
08-16-23-35-36,0.00807241
08-16-28-29-35,0.00807241
08-16-28-29-36,0.00807241
08-16-28-35-36,0.00807241
08-16-29-35-36,0.00807241
08-23-28-29-35,0.00807241
08-23-28-29-36,0.00807241
08-23-28-35-36,0.00807241
08-23-29-35-36,0.00807241
08-28-29-35-36,0.00807241
16-23-28-29-35,0.00807241
16-23-28-29-36,0.00807241
16-23-28-35-36,0.00807241
16-23-29-35-36,0.00807241
